GeneCart_GenomeID,1,Gene ID,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID,NCBI Phylum,NCBI Class,NCBI Order,NCBI Family,NCBI Genus,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Specific Ecosystem,,Habitat,NCBI Species
2776333244,assembled,Ga0484310_036745_874_2580,,,,,,,,,,,,,,,,,,
2772174029,assembled,Ga0484310_084055_56_1660,,,,,,,,,,,,,,,,,,
2757458224,assembled,Ga0484705_002238_36_1385,,,,,,,,,,,,,,,,,,
2756379526,assembled,Ga0484706_000254_13182_14903,,,,,,,,,,,,,,,,,,
2755715555,assembled,Ga0484707_01510_1_1485,,,,,,,,,,,,,,,,,,
2755715087,assembled,Ga0484710_000253_9413_11134,,,,,,,,,,,,,,,,,,
2755296603,assembled,Ga0484784_000749_9613_11334,,,,,,,,,,,,,,,,,,
2730767723,assembled,Ga0484784_007627_747_2474,,,,,,,,,,,,,,,,,,
2718296162,assembled,Ga0484785_00505_6112_7773,,,,,,,,,,,,,,,,,,
2718295050,assembled,Ga0484787_000113_14146_15867,,,,,,,,,,,,,,,,,,
2685268710,assembled,Ga0484787_002317_856_2574,,,,,,,,,,,,,,,,,,
2685268512,assembled,Ga0484848_003136_1353_3071,,,,,,,,,,,,,,,,,,
2682306151,assembled,Ga0484856_0005392_4769_6475,,,,,,,,,,,,,,,,,,
2654474400,assembled,Ga0484856_0027103_2952_4211,,,,,,,,,,,,,,,,,,
2647505555,assembled,Ga0484966_0006803_2837_4537,,,,,,,,,,,,,,,,,,
2647505364,assembled,Ga0484973_0018875_191_1543,,,,,,,,,,,,,,,,,,
2640349532,assembled,Ga0484974_0001723_3985_5652,,,,,,,,,,,,,,,,,,
2637993348,assembled,Ga0484974_0007304_272_1960,,,,,,,,,,,,,,,,,,
2637993207,assembled,Ga0484974_0049376_77_1741,,,,,,,,,,,,,,,,,,
2631418668,assembled,Ga0484974_0073534_368_2074,,,,,,,,,,,,,,,,,,
2631417418,assembled,Ga0484974_0122834_3_1403,,,,,,,,,,,,,,,,,,
2629896152,assembled,Ga0484974_0195962_117_1352,,,,,,,,,,,,,,,,,,
2627932460,assembled,Ga0484974_0222076_2_1276,,,,,,,,,,,,,,,,,,
2622827009,assembled,Ga0484974_0244234_2_1222,,,,,,,,,,,,,,,,,,
2618697766,assembled,Ga0484980_0021467_2_1387,,,,,,,,,,,,,,,,,,
2595158117,assembled,Ga0484980_0156996_1_1245,,,,,,,,,,,,,,,,,,
2585047995,assembled,Ga0484980_0168591_3_1232,,,,,,,,,,,,,,,,,,
2583187982,assembled,Ga0485106_0005_1401_3080,,,,,,,,,,,,,,,,,,
2574443412,assembled,Ga0485107_001794_32663_34324,,,,,,,,,,,,,,,,,,
2558933934,assembled,Ga0485107_022359_7329_9029,,,,,,,,,,,,,,,,,,
2524161040,assembled,Ga0485107_139596_613_2364,,,,,,,,,,,,,,,,,,
2520803234,assembled,Ga0485107_481960_32_1408,,,,,,,,,,,,,,,,,,
2520801411,assembled,Ga0485169_0105857_363_2048,,,,,,,,,,,,,,,,,,
2516847513,assembled,Ga0485239_009484_2045_3721,,,,,,,,,,,,,,,,,,
2516847065,assembled,Ga0485326_002085_13534_14937,,,,,,,,,,,,,,,,,,
2199034002,assembled,Ga0485326_003284_5024_6709,Permanent Draft,"Soil microbial community from bioreactor at Alameda Naval Air Station, CA, contaminated with Chloroethene","Soil microbial communities from bioreactor at Alameda Naval Air Station, CA, contaminated with Chloroethene -196",DOE Joint Genome Institute  (JGI),2199034002,Engineered,Bioremediation,Tetrachloroethylene and derivatives,Chloroethene,Bioreactor,Engineered,Bioremediation,Tetrachloroethylene and derivatives,Chloroethene,Bioreactor,,Soil from Bioreactor,"Soil microbial community from bioreactor at Alameda Naval Air Station, CA, contaminated with Chloroethene"
2162886008,assembled,Ga0485326_035400_1456_2733,Permanent Draft,"Soil microbial communities from Puerto Rico rain forest, that decompose switchgrass","Soil microbial communities from Puerto Rico rain forest, that decompose switchgrass - Feedstock-adapted consortia SG + Fe",DOE Joint Genome Institute  (JGI),2162886008,Environmental,Terrestrial,Soil,Unclassified,Tropical rainforest,Environmental,Terrestrial,Soil,Unclassified,Tropical rainforest,,Soil,"Soil microbial communities from Puerto Rico rain forest, that decompose switchgrass"
2140918006,assembled,Ga0485326_084801_280_1515,Permanent Draft,"Soil microbial communities from permafrost in Bonanza Creek, Alaska","Permafrost microbial communities from permafrost in Bonanza Creek, Alaska - Permafrost Layer P1 v2 (version 2)",DOE Joint Genome Institute  (JGI),2140918006,Environmental,Terrestrial,Soil,Unclassified,Permafrost,Environmental,Terrestrial,Soil,Unclassified,Permafrost,,Soil,"Soil microbial communities from permafrost in Bonanza Creek, Alaska"
650752390,assembled,Ga0485351_000214_78270_79925,,,,,,,,,,,,,,,,,,
650750471,assembled,Ga0485351_000728_15143_16936,,,,,,,,,,,,,,,,,,
648151981,assembled,Ga0485351_000916_13415_15067,,,,,,,,,,,,,,,,,,
646533023,assembled,Ga0485351_001118_10181_11833,,,,,,,,,,,,,,,,,,
638155700,assembled,Ga0485351_001593_15970_17625,,,,,,,,,,,,,,,,,,
3300057050,assembled,Ga0485351_027386_2_1471,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2P_18_20",DOE Joint Genome Institute  (JGI),3300057050,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Environmental,Terrestrial,Soil,Wetlands,Unclassified,,Soil,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA"
3300056885,assembled,Ga0485369_346828_9641_11044,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_40_42",DOE Joint Genome Institute  (JGI),3300056885,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Environmental,Terrestrial,Soil,Wetlands,Unclassified,,Soil,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA"
3300051162,assembled,Ga0485776_0000238_128752_130455,Permanent Draft,"Soil microbial communities from wetlands in Washington, USA","Soil microbial communities from lacustrine wetlands, Lake Washington, Seattle, WA, USA - LW1_C2_Mid",DOE Joint Genome Institute  (JGI),3300051162,Environmental,Aquatic,Freshwater,Wetlands,Soil,Environmental,Aquatic,Freshwater,Wetlands,Soil,,soil,"Soil microbial communities from wetlands in Washington, USA"
3300050581,assembled,Ga0485776_0000517_73624_75294,Permanent Draft,"Lab-enriched beaver dropping microbial communities from Ontario, Canada","American beaver droppings microbial community from Toronto, Canada - BD-C msp",University of Toronto,3300050581,Host-associated,Mammals,Digestive system,Large intestine,Fecal,Host-associated,Mammals,Digestive system,Large intestine,Fecal,,American beaver droppings,"Lab-enriched beaver dropping microbial communities from Ontario, Canada"
3300038422,assembled,Ga0485776_0001084_30844_32550,Permanent Draft,"Soil microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States","Sediment microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States - Lox_North_5",DOE Joint Genome Institute  (JGI),3300038422,Environmental,Aquatic,Marine,Wetlands,Sediment,Environmental,Aquatic,Marine,Wetlands,Sediment,,sediment,"Soil microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States"
3300036969,assembled,Ga0485776_0002572_10180_11832,Permanent Draft,Methane metabolizing microbial communities from different methane-rich environments from various locations,"Wastewater microbial communities from Lulu Island WWTP, Vancouver, Canada - 2AD 57 I",DOE Joint Genome Institute  (JGI),3300036969,Engineered,WWTP,Wastewater,Unclassified,Unclassified,Engineered,WWTP,Wastewater,Unclassified,Unclassified,,wastewater,Methane metabolizing microbial communities from different methane-rich environments from various locations
3300035701,assembled,Ga0485776_0003299_2799_4454,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Sediment microbial communities from Yellowstone Lake, YNP, Wyoming, USA - YL18G_12-A",DOE Joint Genome Institute  (JGI),3300035701,Environmental,Aquatic,Freshwater,Lake,Sediment,Environmental,Aquatic,Freshwater,Lake,Sediment,,sediment,Extremophilic microbial mat communities from USA and Mexico
3300035660,assembled,Ga0485776_0004564_3539_5251,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Sediment microbial communities from Yellowstone Lake, YNP, Wyoming, USA - YL18G_13-B",DOE Joint Genome Institute  (JGI),3300035660,Environmental,Aquatic,Freshwater,Lake,Sediment,Environmental,Aquatic,Freshwater,Lake,Sediment,,sediment,Extremophilic microbial mat communities from USA and Mexico
3300035659,assembled,Ga0485776_0006344_9145_10809,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Sediment microbial communities from Yellowstone Lake, YNP, Wyoming, USA - YL18G_13-A",DOE Joint Genome Institute  (JGI),3300035659,Environmental,Aquatic,Freshwater,Lake,Sediment,Environmental,Aquatic,Freshwater,Lake,Sediment,,sediment,Extremophilic microbial mat communities from USA and Mexico
3300033889,assembled,Ga0485776_0009030_4776_6455,Permanent Draft,Metagenomes from anaerobic digester of solid waste,"Leachate microbial community from anaerobic digester in University of Toronto, Ontario, Canada - S80W1 SP",Beijing Genomics Institute (BGI),3300033889,Engineered,Bioreactor,Anaerobic,Leachate,Unclassified,Engineered,Bioreactor,Anaerobic,Leachate,Unclassified,,leachate,Metagenomes from anaerobic digester of solid waste
3300026158,assembled,Ga0486097_49845_1294_2979,Permanent Draft,Anaerobic reactors microbiome study,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-29",University of Luxembourg,3300026158,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,,activated sludge,Anaerobic reactors microbiome study
3300020109,assembled,Ga0486105_099227_78_1763,Permanent Draft,"Freshwater microbial communities from Lake Tanganyika, Tanzania","Freshwater microbial communities from Lake Tanganyika, Tanzania - TA2015016 Mahale Deep Cast 400m",DOE Joint Genome Institute  (JGI),3300020109,Environmental,Aquatic,Freshwater,Lake,Unclassified,Environmental,Aquatic,Freshwater,Lake,Unclassified,,freshwater lake,"Freshwater microbial communities from Lake Tanganyika, Tanzania"
3300020084,assembled,Ga0486122_74670_7_1692,Permanent Draft,"Freshwater microbial communities from Lake Tanganyika, Tanzania","Freshwater microbial communities from Lake Tanganyika, Tanzania - TA2015032 Kigoma Deep Cast 1200m",DOE Joint Genome Institute  (JGI),3300020084,Environmental,Aquatic,Freshwater,Lake,Unclassified,Environmental,Aquatic,Freshwater,Lake,Unclassified,,freshwater lake,"Freshwater microbial communities from Lake Tanganyika, Tanzania"
3300020083,assembled,Ga0486127_58992_6_1529,Permanent Draft,"Freshwater microbial communities from Lake Tanganyika, Tanzania","Freshwater microbial communities from Lake Tanganyika, Tanzania - TA2015033 Kigoma Deep Cast 300m",DOE Joint Genome Institute  (JGI),3300020083,Environmental,Aquatic,Freshwater,Lake,Unclassified,Environmental,Aquatic,Freshwater,Lake,Unclassified,,freshwater lake,"Freshwater microbial communities from Lake Tanganyika, Tanzania"
3300010411,assembled,Ga0486825_008509_2_1402,Permanent Draft,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,Aquatic microbial communities from North Sea petroleum storage tank - Cell3b,Shell Corporation,3300010411,Environmental,Aquatic,Unclassified,Unclassified,Unclassified,Environmental,Aquatic,Unclassified,Unclassified,Unclassified,,aquatic,Subsurface hydrocarbon microbial communities from various worldwide Shell locations
3300009670,assembled,Ga0486847_008961_1321_2973,Permanent Draft,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from USA - AD_UKC078_MetaG,DOE Joint Genome Institute  (JGI),3300009670,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,,Anaerobic digestor sludge,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations
3300002701,assembled,Ga0494001_025209_2_1372,Permanent Draft,Hydrocarbon resource environments microbial communities from Canada and USA,"Wastewater microbial communities from Syncrude, Ft. McMurray, Alberta - Produced water sample 10PW from MHGC oil field - MHGC10PW",McGill University,3300002701,Engineered,Wastewater,Industrial wastewater,Petrochemical,Unclassified,Engineered,Wastewater,Industrial wastewater,Petrochemical,Unclassified,,Hydrocarbon resource environments,Hydrocarbon resource environments microbial communities from Canada and USA
3300002596,assembled,Ga0494703_000492_38519_40195,Permanent Draft,Hydrocarbon resource environments microbial communities from Canada and USA,"Hydrocarbon contaminated oil fields microbial communities from Alberta, Canada - Microbes in water sample from Medicine Hat oil field -PW_MHGC_2012April10",McGill University,3300002596,Engineered,Wastewater,Industrial wastewater,Petrochemical,Unclassified,Engineered,Wastewater,Industrial wastewater,Petrochemical,Unclassified,,Hydrocarbon resource environments,Hydrocarbon resource environments microbial communities from Canada and USA
3300028900,assembled,Ga0494704_005383_5481_7133,Permanent Draft,Axial Seamount Reassemblies,"Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS915_Marker113_DNA IDBA_UD reassembly",Marine Biological Laboratory,3300028900,Environmental,Aquatic,Marine,Hydrothermal vents,Diffuse flow,Environmental,Aquatic,Marine,Hydrothermal vents,Diffuse flow,,"Diffuse vent fluid, hydrothermal vents",Axial Seamount Reassemblies
3300020074,assembled,Ga0494704_010371_3855_5540,Permanent Draft,"Freshwater microbial communities from Lake Tanganyika, Tanzania","Freshwater microbial communities from Lake Tanganyika, Tanzania - TA2015017 Mahale Deep Cast 200m",DOE Joint Genome Institute  (JGI),3300020074,Environmental,Aquatic,Freshwater,Lake,Unclassified,Environmental,Aquatic,Freshwater,Lake,Unclassified,,freshwater lake,"Freshwater microbial communities from Lake Tanganyika, Tanzania"
3300009687,assembled,Ga0494704_013668_619_2283,Permanent Draft,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from USA - AD_UKC035_MetaG,DOE Joint Genome Institute  (JGI),3300009687,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,,Anaerobic digestor sludge,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations
3300051055,assembled,Ga0494704_029952_1192_2868,Permanent Draft,"Switchgrass digestate microbial communities from anaerobic digester in Pennsylvania State University, State Park, PA, USA","Switchgrass digestate microbial communities from anaerobic digester in Pennsylvania State University, State Park, PA, USA - 3.M.7_9.3",DOE Joint Genome Institute  (JGI),3300051055,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,,Switchgrass digestate,"Switchgrass digestate microbial communities from anaerobic digester in Pennsylvania State University, State Park, PA, USA"
